ts,cpu_percent,ram_percent,bytes_sent,bytes_recv,packets_sent,packets_recv,nic
2025-09-26T14:12:28.687456,0.0,80.5,896299440,637101436,371986,851186,aggregate
2025-09-26T14:12:29.711409,24.4,80.5,896313233,637148382,372043,851264,aggregate
2025-09-26T14:12:30.730732,10.6,80.5,899893536,637287776,372372,852483,aggregate
2025-09-26T14:12:31.762410,3.1,80.5,900647739,637299713,372431,852617,aggregate
2025-09-26T14:12:32.770457,8.0,80.4,905134551,637455153,372914,854344,aggregate
2025-09-26T14:12:33.788078,9.1,80.4,908821252,637596773,373285,855870,aggregate
2025-09-26T14:12:34.823686,7.3,80.4,913055686,637770068,373717,857737,aggregate
2025-09-26T14:12:35.841411,8.0,80.5,917540979,637931290,374067,859442,aggregate
2025-09-26T14:12:36.871106,9.7,80.5,921835985,638076212,374573,860991,aggregate
2025-09-26T14:12:37.876429,6.8,80.6,926231059,638220005,374975,862430,aggregate
2025-09-26T14:12:38.911611,3.6,80.6,930198015,638334365,375308,863675,aggregate
2025-09-26T14:12:39.930177,8.2,80.5,933539794,638455591,375675,864783,aggregate
2025-09-26T14:12:40.951728,5.0,80.5,937356240,638568038,376033,865948,aggregate
2025-09-26T14:12:41.981250,8.5,80.5,941568698,638697481,376410,867174,aggregate
2025-09-26T14:12:43.000838,6.9,80.4,945253665,638822713,376786,868318,aggregate
2025-09-26T14:12:44.017675,8.2,80.4,949146094,638938545,377152,869460,aggregate
2025-09-26T14:12:45.037513,7.6,80.3,953171742,639060863,377447,870629,aggregate
2025-09-26T14:12:46.055387,8.2,80.4,956190067,639160240,377746,871611,aggregate
2025-09-26T14:12:47.073100,8.1,80.4,959830557,639271454,378043,872727,aggregate
2025-09-26T14:12:48.118646,6.6,80.5,963557144,639381125,378465,873879,aggregate
2025-09-26T14:12:49.126471,6.4,80.5,967449266,639496504,378876,875019,aggregate
2025-09-26T14:12:50.159186,7.0,80.5,971489198,639620156,379274,876237,aggregate
2025-09-26T14:12:51.176040,5.0,80.4,975716140,639738574,379603,877470,aggregate
2025-09-26T14:12:52.198617,5.4,80.4,979661191,639871640,379972,878743,aggregate
2025-09-26T14:12:53.230779,12.8,80.4,984388531,639993483,380397,879948,aggregate
2025-09-26T14:12:54.265667,5.7,80.3,988435444,640121293,380774,881218,aggregate
2025-09-26T14:12:55.304315,5.7,80.3,992501618,640230317,381231,882376,aggregate
2025-09-26T14:12:56.332555,10.9,79.5,996414922,640343814,381652,883513,aggregate
2025-09-26T14:12:57.348194,11.3,80.2,1000324550,640470003,382044,884745,aggregate
2025-09-26T14:12:58.365927,21.1,80.7,1003644070,640581114,382399,885796,aggregate
2025-09-26T14:12:59.381343,16.1,80.7,1007450163,640695701,382713,886933,aggregate
2025-09-26T14:13:00.410327,18.2,81.3,1011771525,640824752,383046,888226,aggregate
2025-09-26T14:13:01.428343,13.7,80.6,1015772181,640940246,383377,889409,aggregate
2025-09-26T14:13:02.447534,7.4,80.6,1019564138,641056802,383693,890560,aggregate
2025-09-26T14:13:03.467383,4.2,80.5,1022484954,641166406,383957,891540,aggregate
2025-09-26T14:13:04.488413,5.7,80.4,1025430290,641248816,384198,892429,aggregate
2025-09-26T14:13:05.507437,5.9,80.5,1028773255,641356281,384402,893452,aggregate
2025-09-26T14:13:06.524139,10.8,80.5,1032095132,641459652,384637,894486,aggregate
2025-09-26T14:13:06.747343,2.3,80.5,1032149014,641478366,384649,894609,aggregate
