file,blob,size_bytes,duration_s,retries,status,error
TEST DATA\images_720p_samesize\4k-3840-x-2160-wallpapers-themefoxx (1) - copia.jpg,images_720p//4k-3840-x-2160-wallpapers-themefoxx (1) - copia.jpg,106400,1.3455152000533417,0,ok,
TEST DATA\images_720p_samesize\4k-3840-x-2160-wallpapers-themefoxx (1).jpg,images_720p//4k-3840-x-2160-wallpapers-themefoxx (1).jpg,106400,1.377250500023365,0,ok,
TEST DATA\images_720p_samesize\4k-3840-x-2160-wallpapers-themefoxx (1) - copia - copia.jpg,images_720p//4k-3840-x-2160-wallpapers-themefoxx (1) - copia - copia.jpg,106400,1.38743580004666,0,ok,
TEST DATA\images_720p_samesize\4k-3840-x-2160-wallpapers-themefoxx (1) - copia - copia - copia.jpg,images_720p//4k-3840-x-2160-wallpapers-themefoxx (1) - copia - copia - copia.jpg,106400,1.416825200081803,0,ok,
TEST DATA\images_720p_samesize\4k-3840-x-2160-wallpapers-themefoxx (100) - copia.jpg,images_720p//4k-3840-x-2160-wallpapers-themefoxx (100) - copia.jpg,168348,1.4645531999412924,0,ok,
TEST DATA\images_720p_samesize\4k-3840-x-2160-wallpapers-themefoxx (10).jpg,images_720p//4k-3840-x-2160-wallpapers-themefoxx (10).jpg,312471,1.4666271000169218,0,ok,
TEST DATA\images_720p_samesize\4k-3840-x-2160-wallpapers-themefoxx (101) - copia.jpg,images_720p//4k-3840-x-2160-wallpapers-themefoxx (101) - copia.jpg,116947,0.20767660008277744,0,ok,
TEST DATA\images_720p_samesize\4k-3840-x-2160-wallpapers-themefoxx (100).jpg,images_720p//4k-3840-x-2160-wallpapers-themefoxx (100).jpg,168348,0.28664970002137125,0,ok,
TEST DATA\images_720p_samesize\4k-3840-x-2160-wallpapers-themefoxx (101).jpg,images_720p//4k-3840-x-2160-wallpapers-themefoxx (101).jpg,116947,0.2534315000521019,0,ok,
TEST DATA\images_720p_samesize\4k-3840-x-2160-wallpapers-themefoxx (10) - copia - copia.jpg,images_720p//4k-3840-x-2160-wallpapers-themefoxx (10) - copia - copia.jpg,312471,1.7061555000254884,0,ok,
TEST DATA\images_720p_samesize\4k-3840-x-2160-wallpapers-themefoxx (103) - copia.jpg,images_720p//4k-3840-x-2160-wallpapers-themefoxx (103) - copia.jpg,464842,0.35096009995322675,0,ok,
TEST DATA\images_720p_samesize\4k-3840-x-2160-wallpapers-themefoxx (103).jpg,images_720p//4k-3840-x-2160-wallpapers-themefoxx (103).jpg,464842,0.34365029993932694,0,ok,
TEST DATA\images_720p_samesize\4k-3840-x-2160-wallpapers-themefoxx (102).jpg,images_720p//4k-3840-x-2160-wallpapers-themefoxx (102).jpg,211898,0.5093876000028104,0,ok,
TEST DATA\images_720p_samesize\4k-3840-x-2160-wallpapers-themefoxx (10) - copia.jpg,images_720p//4k-3840-x-2160-wallpapers-themefoxx (10) - copia.jpg,312471,2.031027599936351,0,ok,
TEST DATA\images_720p_samesize\4k-3840-x-2160-wallpapers-themefoxx (102) - copia.jpg,images_720p//4k-3840-x-2160-wallpapers-themefoxx (102) - copia.jpg,211898,0.6910414999583736,0,ok,
TEST DATA\images_720p_samesize\4k-3840-x-2160-wallpapers-themefoxx (107).jpg,images_720p//4k-3840-x-2160-wallpapers-themefoxx (107).jpg,78496,1.068730599945411,0,ok,
TEST DATA\images_720p_samesize\4k-3840-x-2160-wallpapers-themefoxx (105) - copia.jpg,images_720p//4k-3840-x-2160-wallpapers-themefoxx (105) - copia.jpg,261402,1.5397527000168338,0,ok,
TEST DATA\images_720p_samesize\4k-3840-x-2160-wallpapers-themefoxx (106) - copia.jpg,images_720p//4k-3840-x-2160-wallpapers-themefoxx (106) - copia.jpg,230577,1.3843131000176072,0,ok,
TEST DATA\images_720p_samesize\4k-3840-x-2160-wallpapers-themefoxx (104) - copia.jpg,images_720p//4k-3840-x-2160-wallpapers-themefoxx (104) - copia.jpg,164880,1.7263440999668092,0,ok,
TEST DATA\images_720p_samesize\4k-3840-x-2160-wallpapers-themefoxx (107) - copia.jpg,images_720p//4k-3840-x-2160-wallpapers-themefoxx (107) - copia.jpg,78496,1.3492485999595374,0,ok,
TEST DATA\images_720p_samesize\4k-3840-x-2160-wallpapers-themefoxx (108).jpg,images_720p//4k-3840-x-2160-wallpapers-themefoxx (108).jpg,297717,0.23802070005331188,0,ok,
TEST DATA\images_720p_samesize\4k-3840-x-2160-wallpapers-themefoxx (106).jpg,images_720p//4k-3840-x-2160-wallpapers-themefoxx (106).jpg,230577,1.6068188999779522,0,ok,
TEST DATA\images_720p_samesize\4k-3840-x-2160-wallpapers-themefoxx (11) - copia - copia.jpg,images_720p//4k-3840-x-2160-wallpapers-themefoxx (11) - copia - copia.jpg,185956,0.2549314999487251,0,ok,
TEST DATA\images_720p_samesize\4k-3840-x-2160-wallpapers-themefoxx (105).jpg,images_720p//4k-3840-x-2160-wallpapers-themefoxx (105).jpg,261402,1.9059374000644311,0,ok,
TEST DATA\images_720p_samesize\4k-3840-x-2160-wallpapers-themefoxx (11) - copia.jpg,images_720p//4k-3840-x-2160-wallpapers-themefoxx (11) - copia.jpg,185956,0.24045330006629229,0,ok,
TEST DATA\images_720p_samesize\4k-3840-x-2160-wallpapers-themefoxx (104).jpg,images_720p//4k-3840-x-2160-wallpapers-themefoxx (104).jpg,164880,2.130689000012353,0,ok,
TEST DATA\images_720p_samesize\4k-3840-x-2160-wallpapers-themefoxx (11).jpg,images_720p//4k-3840-x-2160-wallpapers-themefoxx (11).jpg,185956,0.2794006000040099,0,ok,
TEST DATA\images_720p_samesize\4k-3840-x-2160-wallpapers-themefoxx (109).jpg,images_720p//4k-3840-x-2160-wallpapers-themefoxx (109).jpg,140258,0.5296984000597149,0,ok,
TEST DATA\images_720p_samesize\4k-3840-x-2160-wallpapers-themefoxx (111) - copia.jpg,images_720p//4k-3840-x-2160-wallpapers-themefoxx (111) - copia.jpg,246045,0.243746199994348,0,ok,
TEST DATA\images_720p_samesize\4k-3840-x-2160-wallpapers-themefoxx (108) - copia.jpg,images_720p//4k-3840-x-2160-wallpapers-themefoxx (108) - copia.jpg,297717,0.9358054000185803,0,ok,
TEST DATA\images_720p_samesize\4k-3840-x-2160-wallpapers-themefoxx (110) - copia.jpg,images_720p//4k-3840-x-2160-wallpapers-themefoxx (110) - copia.jpg,195555,0.5044000999769196,0,ok,
TEST DATA\images_720p_samesize\4k-3840-x-2160-wallpapers-themefoxx (112) - copia.jpg,images_720p//4k-3840-x-2160-wallpapers-themefoxx (112) - copia.jpg,102366,0.30161919991951436,0,ok,
TEST DATA\images_720p_samesize\4k-3840-x-2160-wallpapers-themefoxx (110).jpg,images_720p//4k-3840-x-2160-wallpapers-themefoxx (110).jpg,195555,0.6165375999407843,0,ok,
TEST DATA\images_720p_samesize\4k-3840-x-2160-wallpapers-themefoxx (114) - copia.jpg,images_720p//4k-3840-x-2160-wallpapers-themefoxx (114) - copia.jpg,115540,0.2016630000434816,0,ok,
TEST DATA\images_720p_samesize\4k-3840-x-2160-wallpapers-themefoxx (114).jpg,images_720p//4k-3840-x-2160-wallpapers-themefoxx (114).jpg,115540,0.1799852999392897,0,ok,
TEST DATA\images_720p_samesize\4k-3840-x-2160-wallpapers-themefoxx (109) - copia.jpg,images_720p//4k-3840-x-2160-wallpapers-themefoxx (109) - copia.jpg,140258,1.044152400107123,0,ok,
TEST DATA\images_720p_samesize\4k-3840-x-2160-wallpapers-themefoxx (112).jpg,images_720p//4k-3840-x-2160-wallpapers-themefoxx (112).jpg,102366,0.5917067000409588,0,ok,
TEST DATA\images_720p_samesize\4k-3840-x-2160-wallpapers-themefoxx (116).jpg,images_720p//4k-3840-x-2160-wallpapers-themefoxx (116).jpg,144868,0.30637579993344843,0,ok,
TEST DATA\images_720p_samesize\4k-3840-x-2160-wallpapers-themefoxx (115).jpg,images_720p//4k-3840-x-2160-wallpapers-themefoxx (115).jpg,276832,0.4124147000256926,0,ok,
