ts,cpu_percent,ram_percent,bytes_sent,bytes_recv,packets_sent,packets_recv,nic
2025-09-24T15:00:27.639699,0.0,72.1,2656601619,905605510,1467612,1515462,aggregate
2025-09-24T15:00:28.649236,29.6,72.2,2656838606,905664553,1467854,1515581,aggregate
2025-09-24T15:00:29.664586,7.0,72.3,2659981832,905740703,1470159,1516463,aggregate
2025-09-24T15:00:30.680679,5.0,72.3,2662987356,905860707,1472355,1517816,aggregate
2025-09-24T15:00:31.696584,7.8,72.3,2665807396,905968486,1474404,1519122,aggregate
2025-09-24T15:00:32.712403,8.0,72.3,2668429330,906081983,1476317,1520441,aggregate
2025-09-24T15:00:33.749702,4.7,72.3,2671036783,906194057,1478213,1521851,aggregate
2025-09-24T15:00:34.756442,7.3,72.1,2673510637,906316519,1480022,1523133,aggregate
2025-09-24T15:00:35.777915,6.2,72.1,2676166759,906415063,1481952,1524343,aggregate
2025-09-24T15:00:36.792224,11.6,72.4,2678900108,906503146,1483964,1525344,aggregate
2025-09-24T15:00:37.817693,25.2,71.7,2681727392,906586356,1486036,1526382,aggregate
2025-09-24T15:00:38.834222,13.8,71.0,2684808664,906804898,1488454,1527634,aggregate
2025-09-24T15:00:39.839518,13.0,71.0,2687663657,907070760,1490679,1528766,aggregate
2025-09-24T15:00:40.860155,8.9,70.9,2690841649,907161705,1492998,1529792,aggregate
2025-09-24T15:00:41.877960,16.0,71.1,2693816848,907249433,1495158,1530763,aggregate
2025-09-24T15:00:42.905144,25.0,71.3,2696638586,907326635,1497200,1531696,aggregate
2025-09-24T15:00:43.932442,19.5,71.4,2699667465,907407478,1499395,1532642,aggregate
2025-09-24T15:00:44.939086,24.8,70.9,2702654363,907501557,1501588,1533613,aggregate
2025-09-24T15:00:45.950617,7.5,71.0,2705794707,907588195,1503878,1534586,aggregate
2025-09-24T15:00:46.966551,8.6,71.0,2708734969,907669047,1506016,1535507,aggregate
2025-09-24T15:00:47.977432,10.7,71.1,2711407550,907744350,1507954,1536413,aggregate
2025-09-24T15:00:48.994303,3.6,71.1,2714231114,907827132,1510040,1537263,aggregate
2025-09-24T15:00:50.014202,6.3,71.1,2717126197,907907319,1512161,1538200,aggregate
2025-09-24T15:00:51.037224,6.7,71.1,2720386333,907987053,1514540,1539106,aggregate
2025-09-24T15:00:52.062561,5.2,71.1,2723399440,908069056,1516735,1540043,aggregate
2025-09-24T15:00:53.077582,4.4,71.1,2726435706,908149511,1518959,1541005,aggregate
2025-09-24T15:00:54.093684,7.9,70.9,2729310362,908232304,1521061,1541939,aggregate
2025-09-24T15:00:55.112950,4.9,70.9,2732193081,908305857,1523178,1542766,aggregate
2025-09-24T15:00:56.125669,7.7,70.7,2734768113,908378053,1525072,1543546,aggregate
2025-09-24T15:00:57.141031,8.3,70.6,2737956391,908459772,1527380,1544497,aggregate
2025-09-24T15:00:58.155945,7.1,70.8,2740887989,908537933,1529517,1545383,aggregate
2025-09-24T15:00:59.173119,5.2,70.8,2743960341,908630071,1531760,1546307,aggregate
2025-09-24T15:01:00.187975,7.5,70.8,2746291306,908693090,1533450,1547084,aggregate
2025-09-24T15:01:01.204187,5.5,70.8,2749283447,908781706,1535641,1548034,aggregate
2025-09-24T15:01:02.218721,5.0,70.9,2752470625,908874370,1537972,1548930,aggregate
2025-09-24T15:01:03.251099,6.7,70.9,2755171297,908938506,1539924,1549739,aggregate
2025-09-24T15:01:04.268090,9.1,70.8,2757999731,909012922,1541982,1550590,aggregate
2025-09-24T15:01:05.291223,4.9,70.7,2760993921,909093924,1544159,1551551,aggregate
2025-09-24T15:01:06.308027,4.7,70.7,2763426996,909162541,1545928,1552383,aggregate
2025-09-24T15:01:07.332215,7.9,70.7,2766593004,909243199,1548239,1553307,aggregate
2025-09-24T15:01:08.348183,7.2,70.8,2768801962,909306195,1549849,1553996,aggregate
2025-09-24T15:01:09.368459,6.0,70.8,2771116068,909382978,1551555,1554782,aggregate
2025-09-24T15:01:10.379054,5.5,70.9,2774005478,909452107,1553643,1555631,aggregate
2025-09-24T15:01:11.394827,9.3,70.7,2776654609,909523727,1555572,1556460,aggregate
2025-09-24T15:01:12.411731,3.9,70.6,2779343601,909596930,1557523,1557339,aggregate
2025-09-24T15:01:13.428454,8.3,70.7,2782847652,909693153,1560084,1558302,aggregate
2025-09-24T15:01:14.442717,6.3,70.6,2786441717,909777150,1562689,1559280,aggregate
2025-09-24T15:01:15.454577,5.9,70.5,2789992306,909863262,1565265,1560251,aggregate
2025-09-24T15:01:16.473038,5.4,70.5,2792435103,909936394,1567039,1561069,aggregate
2025-09-24T15:01:17.075390,4.0,70.4,2792435427,909940226,1567044,1561079,aggregate
