ts,cpu_percent,ram_percent,bytes_sent,bytes_recv,packets_sent,packets_recv,nic
2025-08-30T17:57:28.874347,0.0,80.2,46554448,125186812,34663,108014,aggregate
2025-08-30T17:57:29.893452,30.1,80.3,46557799,125202242,34679,108040,aggregate
2025-08-30T17:57:30.914295,12.5,80.3,49194490,125331725,34877,109179,aggregate
2025-08-30T17:57:31.942256,11.2,80.3,52408512,125458239,35060,110845,aggregate
2025-08-30T17:57:32.944028,10.9,80.3,55042658,125589995,35207,112514,aggregate
2025-08-30T17:57:33.973792,10.2,80.4,57128785,125692127,35319,113871,aggregate
2025-08-30T17:57:34.991256,7.7,80.3,58957292,125779113,35438,115007,aggregate
2025-08-30T17:57:36.008718,5.8,80.4,60720005,125859857,35553,116101,aggregate
2025-08-30T17:57:37.038107,9.9,80.3,62356890,125925911,35644,117040,aggregate
2025-08-30T17:57:38.054654,9.2,80.3,64024840,126001464,35739,117979,aggregate
2025-08-30T17:57:39.067747,6.1,80.3,65711030,126073960,35902,118871,aggregate
2025-08-30T17:57:40.090067,5.5,80.3,67374479,126149548,36024,119770,aggregate
2025-08-30T17:57:41.129927,10.2,80.1,69066564,126213816,36149,120563,aggregate
2025-08-30T17:57:42.148238,5.1,80.1,70640911,126267970,36223,121219,aggregate
2025-08-30T17:57:43.190492,6.4,80.1,72400792,126335412,36348,122016,aggregate
2025-08-30T17:57:44.223938,6.3,80.1,73902100,126383933,36452,122626,aggregate
2025-08-30T17:57:45.240710,6.6,80.0,75571711,126439331,36554,123355,aggregate
2025-08-30T17:57:46.255611,5.8,80.0,76768493,126476767,36638,123844,aggregate
2025-08-30T17:57:47.282849,7.8,79.9,78449244,126538168,36743,124601,aggregate
2025-08-30T17:57:48.302277,7.1,80.0,79822323,126625511,36970,125268,aggregate
2025-08-30T17:57:49.329427,4.5,80.0,81286331,126674483,37115,125860,aggregate
2025-08-30T17:57:50.366305,7.1,80.0,82938332,126734988,37335,126599,aggregate
2025-08-30T17:57:51.384802,5.8,80.0,84649265,126795776,37465,127332,aggregate
2025-08-30T17:57:52.407846,5.1,80.0,86338113,126852413,37569,127988,aggregate
2025-08-30T17:57:53.423788,6.4,80.0,88048241,126914049,37695,128736,aggregate
2025-08-30T17:57:54.474661,6.7,80.1,89672570,126967619,37792,129360,aggregate
2025-08-30T17:57:55.484245,4.5,80.1,91233040,127009405,37885,129918,aggregate
2025-08-30T17:57:56.501951,7.5,80.0,92900823,127063454,38010,130567,aggregate
2025-08-30T17:57:57.542231,4.9,80.0,94623653,127116852,38113,131231,aggregate
2025-08-30T17:57:58.560606,6.4,80.0,96363334,127169192,38223,131856,aggregate
2025-08-30T17:57:59.574665,9.8,80.0,98059762,127222707,38319,132498,aggregate
2025-08-30T17:58:00.593268,8.5,80.1,99724394,127267627,38413,133106,aggregate
2025-08-30T17:58:01.604410,7.6,80.0,101471736,127327561,38528,133799,aggregate
2025-08-30T17:58:02.623184,8.0,80.0,103274267,127395628,38652,134475,aggregate
2025-08-30T17:58:03.636631,6.6,80.0,104484244,127436191,38732,134919,aggregate
2025-08-30T17:58:04.654742,8.3,80.1,106224936,127495018,38844,135618,aggregate
