ts,cpu_percent,ram_percent,bytes_sent,bytes_recv,packets_sent,packets_recv,nic
2025-09-25T16:48:48.048734,0.0,80.6,1270348821,750462226,268241,865037,aggregate
2025-09-25T16:48:49.066352,27.4,80.6,1270523720,750528160,268440,865172,aggregate
2025-09-25T16:48:50.083038,7.2,80.6,1277734135,750690496,273877,867117,aggregate
2025-09-25T16:48:51.117828,9.6,80.3,1284344437,750851019,278904,869038,aggregate
2025-09-25T16:48:52.137258,4.5,80.3,1290358337,751006341,283493,870858,aggregate
2025-09-25T16:48:53.157674,10.6,80.3,1296514520,751149319,288168,872359,aggregate
2025-09-25T16:48:54.177025,9.9,80.3,1303413439,751275371,293405,873708,aggregate
2025-09-25T16:48:55.211205,6.8,80.3,1310351333,751421583,298654,875221,aggregate
2025-09-25T16:48:56.231431,6.3,80.3,1316840763,751554187,303547,876586,aggregate
2025-09-25T16:48:57.249238,7.0,80.2,1323422801,751679139,308517,877925,aggregate
2025-09-25T16:48:58.271243,4.3,80.3,1329248399,751799250,312939,879226,aggregate
2025-09-25T16:48:58.858640,6.6,80.2,1331751170,751864190,314845,879820,aggregate
