ts,cpu_percent,ram_percent,bytes_sent,bytes_recv,packets_sent,packets_recv,nic
2025-09-26T14:27:35.487422,0.0,83.8,1556717111,709894646,472798,1111597,aggregate
2025-09-26T14:27:36.493172,38.9,83.7,1556756929,709974478,472913,1111741,aggregate
2025-09-26T14:27:37.504942,16.0,83.6,1560833445,710137952,473328,1112839,aggregate
2025-09-26T14:27:38.544430,12.2,83.6,1564372165,710307444,473778,1114411,aggregate
2025-09-26T14:27:39.554880,13.3,83.7,1568091057,710596305,474562,1116112,aggregate
2025-09-26T14:27:40.580118,16.5,83.6,1571842402,710760470,474959,1117804,aggregate
2025-09-26T14:27:41.588459,11.6,83.4,1575578693,710908950,475287,1119395,aggregate
2025-09-26T14:27:42.605521,12.3,83.3,1579377396,711062574,475616,1120877,aggregate
2025-09-26T14:27:43.630745,19.1,83.2,1583368373,711204303,475939,1122346,aggregate
2025-09-26T14:27:44.651751,9.7,82.8,1587432921,711341164,476357,1123674,aggregate
2025-09-26T14:27:45.654778,10.8,82.8,1591722709,711463828,476741,1125019,aggregate
2025-09-26T14:27:46.689993,14.4,83.0,1594831104,711578480,477009,1126103,aggregate
2025-09-26T14:27:47.711056,12.4,82.5,1598763812,711711326,477319,1127464,aggregate
2025-09-26T14:27:48.758926,7.8,82.4,1602146341,711845662,477591,1128697,aggregate
2025-09-26T14:27:49.762007,8.3,82.4,1606126438,711957302,477899,1129729,aggregate
2025-09-26T14:27:50.782196,3.2,82.4,1610147837,712075522,478255,1130889,aggregate
2025-09-26T14:27:51.800363,6.0,82.4,1613273696,712182929,478522,1131897,aggregate
2025-09-26T14:27:52.820409,7.4,82.4,1616893480,712288101,478883,1132928,aggregate
2025-09-26T14:27:53.840278,7.8,82.2,1621194162,712406520,479209,1134138,aggregate
2025-09-26T14:27:54.860926,5.8,82.1,1625022083,712511551,479580,1135243,aggregate
2025-09-26T14:27:55.880282,5.5,82.1,1628519106,712615644,479927,1136290,aggregate
2025-09-26T14:27:56.898924,12.3,82.1,1632502835,712736228,480254,1137512,aggregate
2025-09-26T14:27:57.916394,5.0,82.0,1635847910,712837903,480582,1138548,aggregate
2025-09-26T14:27:58.935768,7.7,82.0,1638868978,712944951,480880,1139535,aggregate
2025-09-26T14:27:59.954301,5.2,81.8,1642583039,713057005,481239,1140621,aggregate
2025-09-26T14:28:00.986692,14.9,81.8,1646258413,713158547,481532,1141696,aggregate
2025-09-26T14:28:01.992709,10.3,81.7,1649968573,713262809,481886,1142693,aggregate
2025-09-26T14:28:03.011765,7.2,81.6,1653974951,713377932,482243,1143904,aggregate
2025-09-26T14:28:04.033363,6.2,81.4,1657541659,713483585,482576,1144988,aggregate
2025-09-26T14:28:05.052641,4.9,80.9,1660749345,713580364,482842,1145920,aggregate
2025-09-26T14:28:06.072188,7.5,80.9,1664633306,713696089,483203,1147091,aggregate
2025-09-26T14:28:07.093292,7.8,81.0,1669029021,713821884,483610,1148325,aggregate
2025-09-26T14:28:08.112739,6.2,81.0,1672882706,713942439,483980,1149430,aggregate
2025-09-26T14:28:09.137274,7.4,80.9,1677306018,714061209,484341,1150667,aggregate
2025-09-26T14:28:10.147454,9.4,80.4,1681161173,714189958,484638,1151881,aggregate
2025-09-26T14:28:11.163594,16.4,81.6,1685134339,714303303,484982,1152961,aggregate
2025-09-26T14:28:12.185128,14.8,81.2,1688681898,714417391,485272,1154054,aggregate
2025-09-26T14:28:13.203072,14.2,81.2,1692111738,714523588,485582,1155088,aggregate
2025-09-26T14:28:13.410790,3.8,81.2,1692204588,714534804,485605,1155154,aggregate
