ts,cpu_percent,ram_percent,bytes_sent,bytes_recv,packets_sent,packets_recv,nic
2025-09-26T14:28:25.722451,0.0,80.3,1692231588,714561545,485737,1155262,aggregate
2025-09-26T14:28:26.747748,36.0,81.0,1692287117,714635211,485856,1155384,aggregate
2025-09-26T14:28:27.787652,9.9,81.1,1696857155,714797133,486452,1156716,aggregate
2025-09-26T14:28:28.798732,7.7,81.1,1701274372,714966745,487120,1158507,aggregate
2025-09-26T14:28:29.817951,11.8,81.3,1705746258,715128154,487865,1160447,aggregate
2025-09-26T14:28:30.837436,5.5,81.2,1709632516,715264173,488337,1162068,aggregate
2025-09-26T14:28:31.855548,8.6,81.2,1713485790,715379078,488722,1163394,aggregate
2025-09-26T14:28:32.872678,6.5,81.2,1717577483,715479400,489244,1164593,aggregate
2025-09-26T14:28:33.924311,8.6,81.0,1720903247,715575568,489611,1165666,aggregate
2025-09-26T14:28:34.926380,10.0,81.0,1724684392,715671857,490020,1166786,aggregate
2025-09-26T14:28:35.945181,6.9,81.1,1728453208,715771240,490460,1167963,aggregate
2025-09-26T14:28:36.963689,11.2,81.2,1732634963,715871022,490913,1169096,aggregate
2025-09-26T14:28:37.980599,7.8,81.2,1736232210,715968616,491309,1170137,aggregate
2025-09-26T14:28:39.014898,5.6,81.3,1739896648,716070690,491744,1171142,aggregate
2025-09-26T14:28:40.034511,11.0,81.2,1743128715,716155382,492135,1172143,aggregate
2025-09-26T14:28:41.051304,8.8,81.0,1746595983,716242524,492516,1173081,aggregate
2025-09-26T14:28:42.071127,7.6,81.1,1750037508,716333551,492902,1174111,aggregate
2025-09-26T14:28:43.087466,7.0,81.0,1753553112,716418572,493293,1175088,aggregate
2025-09-26T14:28:44.115990,5.5,81.0,1757111920,716507980,493634,1176085,aggregate
2025-09-26T14:28:45.126014,6.1,80.9,1760343706,716586154,493967,1176982,aggregate
2025-09-26T14:28:46.155693,11.0,81.1,1763160252,716661018,494392,1177907,aggregate
2025-09-26T14:28:47.156247,20.2,81.2,1766616554,716747728,494762,1178874,aggregate
2025-09-26T14:28:48.171119,15.9,81.1,1770001242,716834127,495164,1179854,aggregate
2025-09-26T14:28:49.184571,13.0,81.2,1772798049,716915191,495538,1180696,aggregate
2025-09-26T14:28:50.199616,7.9,81.1,1776272157,717000317,495925,1181671,aggregate
2025-09-26T14:28:51.226691,11.7,81.1,1779879097,717091015,496283,1182655,aggregate
2025-09-26T14:28:52.246313,8.3,81.1,1783040079,717172681,496716,1183619,aggregate
2025-09-26T14:28:53.280835,6.0,81.1,1786547327,717251925,497110,1184525,aggregate
2025-09-26T14:28:54.297681,8.5,80.9,1790267305,717338555,497523,1185528,aggregate
2025-09-26T14:28:55.313514,6.9,80.9,1793965583,717424332,497948,1186553,aggregate
2025-09-26T14:28:56.336671,5.9,80.2,1797253406,717512320,498306,1187481,aggregate
2025-09-26T14:28:57.345205,15.6,80.8,1800622745,717593043,498695,1188446,aggregate
2025-09-26T14:28:58.380487,14.2,81.5,1803951184,717681390,499136,1189396,aggregate
2025-09-26T14:28:59.381287,10.5,81.2,1807330139,717765429,499524,1190380,aggregate
2025-09-26T14:29:00.399398,15.6,81.5,1810481831,717843809,499984,1191231,aggregate
2025-09-26T14:29:01.434076,4.6,81.3,1813250930,717916292,500361,1192097,aggregate
2025-09-26T14:29:02.444225,5.6,81.3,1816355275,717998246,500738,1193023,aggregate
2025-09-26T14:29:03.453915,6.4,81.2,1819441523,718075854,501049,1193890,aggregate
2025-09-26T14:29:04.472125,3.6,81.1,1822396346,718160580,501401,1194804,aggregate
2025-09-26T14:29:05.490679,6.2,81.1,1825174437,718232214,501737,1195595,aggregate
2025-09-26T14:29:06.508438,5.9,81.0,1827779799,718314674,502114,1196500,aggregate
2025-09-26T14:29:07.305844,6.7,81.0,1828278197,718332455,502193,1196698,aggregate
