file,blob,size_bytes,duration_s,retries,status,error
TEST DATA\images_1080p_samesize\4k-3840-x-2160-wallpapers-themefoxx (1).jpg,images_1080p//4k-3840-x-2160-wallpapers-themefoxx (1).jpg,202198,1.494782599969767,0,ok,
TEST DATA\images_1080p_samesize\4k-3840-x-2160-wallpapers-themefoxx (104).jpg,images_1080p//4k-3840-x-2160-wallpapers-themefoxx (104).jpg,359717,1.5448801999446005,0,ok,
TEST DATA\images_1080p_samesize\4k-3840-x-2160-wallpapers-themefoxx (101).jpg,images_1080p//4k-3840-x-2160-wallpapers-themefoxx (101).jpg,250952,1.8107916000299156,0,ok,
TEST DATA\images_1080p_samesize\4k-3840-x-2160-wallpapers-themefoxx (102).jpg,images_1080p//4k-3840-x-2160-wallpapers-themefoxx (102).jpg,488068,2.1389545999700204,0,ok,
TEST DATA\images_1080p_samesize\4k-3840-x-2160-wallpapers-themefoxx (100).jpg,images_1080p//4k-3840-x-2160-wallpapers-themefoxx (100).jpg,342951,2.2819309999467805,0,ok,
TEST DATA\images_1080p_samesize\4k-3840-x-2160-wallpapers-themefoxx (106).jpg,images_1080p//4k-3840-x-2160-wallpapers-themefoxx (106).jpg,549794,0.8887778000207618,0,ok,
TEST DATA\images_1080p_samesize\4k-3840-x-2160-wallpapers-themefoxx (109).jpg,images_1080p//4k-3840-x-2160-wallpapers-themefoxx (109).jpg,293081,0.31170489999931306,0,ok,
TEST DATA\images_1080p_samesize\4k-3840-x-2160-wallpapers-themefoxx (108).jpg,images_1080p//4k-3840-x-2160-wallpapers-themefoxx (108).jpg,634830,0.8824732999783009,0,ok,
TEST DATA\images_1080p_samesize\4k-3840-x-2160-wallpapers-themefoxx (103).jpg,images_1080p//4k-3840-x-2160-wallpapers-themefoxx (103).jpg,1039672,2.8011180000612512,0,ok,
TEST DATA\images_1080p_samesize\4k-3840-x-2160-wallpapers-themefoxx (11).jpg,images_1080p//4k-3840-x-2160-wallpapers-themefoxx (11).jpg,382403,0.5533410999923944,0,ok,
TEST DATA\images_1080p_samesize\4k-3840-x-2160-wallpapers-themefoxx (110).jpg,images_1080p//4k-3840-x-2160-wallpapers-themefoxx (110).jpg,383986,0.4899243999971077,0,ok,
TEST DATA\images_1080p_samesize\4k-3840-x-2160-wallpapers-themefoxx (107).jpg,images_1080p//4k-3840-x-2160-wallpapers-themefoxx (107).jpg,221704,1.4417151999659836,0,ok,
TEST DATA\images_1080p_samesize\4k-3840-x-2160-wallpapers-themefoxx (10).jpg,images_1080p//4k-3840-x-2160-wallpapers-themefoxx (10).jpg,684551,3.055711099994369,0,ok,
TEST DATA\images_1080p_samesize\4k-3840-x-2160-wallpapers-themefoxx (112).jpg,images_1080p//4k-3840-x-2160-wallpapers-themefoxx (112).jpg,215810,0.38337529997806996,0,ok,
TEST DATA\images_1080p_samesize\4k-3840-x-2160-wallpapers-themefoxx (114).jpg,images_1080p//4k-3840-x-2160-wallpapers-themefoxx (114).jpg,224703,0.33290429995395243,0,ok,
TEST DATA\images_1080p_samesize\4k-3840-x-2160-wallpapers-themefoxx (111).jpg,images_1080p//4k-3840-x-2160-wallpapers-themefoxx (111).jpg,575192,1.1072825000155717,0,ok,
TEST DATA\images_1080p_samesize\4k-3840-x-2160-wallpapers-themefoxx (116).jpg,images_1080p//4k-3840-x-2160-wallpapers-themefoxx (116).jpg,301778,0.623895899974741,0,ok,
TEST DATA\images_1080p_samesize\4k-3840-x-2160-wallpapers-themefoxx (118).jpg,images_1080p//4k-3840-x-2160-wallpapers-themefoxx (118).jpg,229716,0.5547459999797866,0,ok,
TEST DATA\images_1080p_samesize\4k-3840-x-2160-wallpapers-themefoxx (115).jpg,images_1080p//4k-3840-x-2160-wallpapers-themefoxx (115).jpg,575344,0.9759512000018731,0,ok,
TEST DATA\images_1080p_samesize\4k-3840-x-2160-wallpapers-themefoxx (117).jpg,images_1080p//4k-3840-x-2160-wallpapers-themefoxx (117).jpg,415256,0.8806872999994084,0,ok,
TEST DATA\images_1080p_samesize\4k-3840-x-2160-wallpapers-themefoxx (120).jpg,images_1080p//4k-3840-x-2160-wallpapers-themefoxx (120).jpg,403990,0.5465287000406533,0,ok,
TEST DATA\images_1080p_samesize\4k-3840-x-2160-wallpapers-themefoxx (12).jpg,images_1080p//4k-3840-x-2160-wallpapers-themefoxx (12).jpg,332763,0.6751190000213683,0,ok,
TEST DATA\images_1080p_samesize\4k-3840-x-2160-wallpapers-themefoxx (125).jpg,images_1080p//4k-3840-x-2160-wallpapers-themefoxx (125).jpg,154032,0.4721315000206232,0,ok,
TEST DATA\images_1080p_samesize\4k-3840-x-2160-wallpapers-themefoxx (122).jpg,images_1080p//4k-3840-x-2160-wallpapers-themefoxx (122).jpg,368680,0.8624031000072137,0,ok,
TEST DATA\images_1080p_samesize\4k-3840-x-2160-wallpapers-themefoxx (124).jpg,images_1080p//4k-3840-x-2160-wallpapers-themefoxx (124).jpg,278099,0.5522831999696791,0,ok,
TEST DATA\images_1080p_samesize\4k-3840-x-2160-wallpapers-themefoxx (119).jpg,images_1080p//4k-3840-x-2160-wallpapers-themefoxx (119).jpg,960505,1.5549647000152618,0,ok,
TEST DATA\images_1080p_samesize\4k-3840-x-2160-wallpapers-themefoxx (121).jpg,images_1080p//4k-3840-x-2160-wallpapers-themefoxx (121).jpg,530912,1.2359251000452787,0,ok,
TEST DATA\images_1080p_samesize\4k-3840-x-2160-wallpapers-themefoxx (123).jpg,images_1080p//4k-3840-x-2160-wallpapers-themefoxx (123).jpg,636734,1.1309853000566363,0,ok,
TEST DATA\images_1080p_samesize\4k-3840-x-2160-wallpapers-themefoxx (113).jpg,images_1080p//4k-3840-x-2160-wallpapers-themefoxx (113).jpg,1051410,2.297833799966611,0,ok,
TEST DATA\images_1080p_samesize\4k-3840-x-2160-wallpapers-themefoxx (128).jpg,images_1080p//4k-3840-x-2160-wallpapers-themefoxx (128).jpg,282371,0.5172278999816626,0,ok,
TEST DATA\images_1080p_samesize\4k-3840-x-2160-wallpapers-themefoxx (105).jpg,images_1080p//4k-3840-x-2160-wallpapers-themefoxx (105).jpg,636006,5.312877499964088,0,ok,
