ts,cpu_percent,ram_percent,bytes_sent,bytes_recv,packets_sent,packets_recv,nic
2025-09-21T14:11:21.398312,0.0,82.5,106975318,1207219639,348520,921692,aggregate
2025-09-21T14:11:22.406125,23.6,82.5,106981646,1207241212,348560,921738,aggregate
2025-09-21T14:11:23.425093,5.5,82.5,109135480,1207382394,350248,922862,aggregate
2025-09-21T14:11:24.444960,4.4,82.6,112443929,1207506958,352731,924582,aggregate
2025-09-21T14:11:25.466036,5.2,82.6,115262886,1207628726,354861,926261,aggregate
2025-09-21T14:11:26.485780,7.1,82.6,118679682,1207764972,357455,928012,aggregate
2025-09-21T14:11:27.505046,5.6,82.6,121434873,1207887531,359537,929682,aggregate
2025-09-21T14:11:28.572486,3.7,82.5,125037367,1208013235,362251,931452,aggregate
2025-09-21T14:11:29.593568,5.5,82.5,127445403,1208132394,364077,933174,aggregate
2025-09-21T14:11:30.611547,4.5,82.4,130950123,1208258684,366731,934892,aggregate
2025-09-21T14:11:31.634695,4.4,82.3,133918422,1208380788,368983,936642,aggregate
2025-09-21T14:11:32.663063,4.7,82.3,137608550,1208489013,371767,938242,aggregate
2025-09-21T14:11:33.687290,5.5,82.3,139982330,1208599294,373564,939922,aggregate
2025-09-21T14:11:34.705766,16.9,82.6,143121371,1208715620,375944,941672,aggregate
2025-09-21T14:11:35.750288,18.0,82.7,145578171,1208836707,377815,943458,aggregate
2025-09-21T14:11:36.766632,13.9,82.7,148523053,1208956636,380051,945152,aggregate
2025-09-21T14:11:37.793480,14.3,82.8,151977403,1209071327,382673,946782,aggregate
2025-09-21T14:11:38.812990,2.3,82.6,154359518,1209173895,384485,948322,aggregate
2025-09-21T14:11:39.831035,5.4,82.6,157297529,1209286021,386702,949992,aggregate
2025-09-21T14:11:40.854650,6.1,82.6,160736211,1209399789,389299,951672,aggregate
2025-09-21T14:11:41.881458,3.8,82.4,162802970,1209518878,390872,953402,aggregate
2025-09-21T14:11:42.910253,6.3,82.4,166100463,1209631400,393357,955022,aggregate
2025-09-21T14:11:43.806759,4.5,82.4,167715447,1209716916,394596,956227,aggregate
