ts,cpu_percent,ram_percent,bytes_sent,bytes_recv,packets_sent,packets_recv,nic
2025-09-25T16:39:08.209652,0.0,79.3,61363745,62470260,32331,65189,aggregate
2025-09-25T16:39:09.225826,25.3,79.2,61374917,62503869,32384,65250,aggregate
2025-09-25T16:39:10.243617,9.7,78.7,66345015,62674045,32685,66841,aggregate
2025-09-25T16:39:11.259504,7.0,78.7,71994754,62831477,32969,68907,aggregate
2025-09-25T16:39:12.288256,4.3,78.7,77346993,62997506,33248,71218,aggregate
2025-09-25T16:39:13.305967,6.3,78.8,82444360,63132308,33494,72853,aggregate
2025-09-25T16:39:14.334264,4.4,78.8,87940293,63273129,33778,74357,aggregate
2025-09-25T16:39:15.338355,9.9,79.4,93510659,63386541,34063,75709,aggregate
2025-09-25T16:39:16.364492,10.9,79.0,99021268,63515259,34343,77217,aggregate
2025-09-25T16:39:17.378187,11.2,78.9,104470878,63640549,34589,78568,aggregate
2025-09-25T16:39:18.411852,6.1,79.0,109779542,64695871,34930,80625,aggregate
2025-09-25T16:39:19.415239,14.0,79.9,115603228,65043827,35260,82213,aggregate
2025-09-25T16:39:20.439147,6.9,78.8,120358590,65174390,35526,83661,aggregate
2025-09-25T16:39:20.961833,7.3,77.7,122129633,65226367,35610,84191,aggregate
