ts,cpu_percent,ram_percent,bytes_sent,bytes_recv,packets_sent,packets_recv,nic
2025-09-26T14:32:40.711627,0.0,80.7,2234099921,731222714,555735,1335150,aggregate
2025-09-26T14:32:41.724683,30.1,81.0,2234213168,731262760,555806,1335234,aggregate
2025-09-26T14:32:42.741791,5.9,81.0,2239195718,731413099,556670,1336819,aggregate
2025-09-26T14:32:43.761456,6.9,80.8,2242921650,731566113,557603,1338732,aggregate
2025-09-26T14:32:44.788189,6.9,80.9,2246439082,731702020,558194,1340548,aggregate
2025-09-26T14:32:45.813051,5.6,80.8,2249824947,731836938,558902,1342269,aggregate
2025-09-26T14:32:46.829497,6.9,80.8,2253561947,731947860,559533,1343768,aggregate
2025-09-26T14:32:47.851301,7.5,81.1,2257500294,732070538,560118,1345318,aggregate
2025-09-26T14:32:48.879244,6.8,81.1,2261461176,732188775,560738,1346769,aggregate
2025-09-26T14:32:49.911786,16.1,82.3,2265445233,732298663,561370,1348100,aggregate
2025-09-26T14:32:50.937970,42.9,85.6,2269206034,732402027,562107,1349399,aggregate
2025-09-26T14:32:51.966532,26.3,82.0,2273166451,732510380,562771,1350726,aggregate
2025-09-26T14:32:52.975791,6.0,82.0,2277129676,732614623,563435,1352042,aggregate
2025-09-26T14:32:53.990691,5.2,82.0,2280423290,732700031,563930,1353179,aggregate
2025-09-26T14:32:55.004946,8.8,81.8,2283845076,732784498,564500,1354289,aggregate
2025-09-26T14:32:56.042989,6.6,81.8,2287210290,732872547,565141,1355454,aggregate
2025-09-26T14:32:57.066329,10.6,81.0,2290471263,732957563,565772,1356586,aggregate
2025-09-26T14:32:58.072386,17.7,82.2,2293832190,733045063,566322,1357714,aggregate
2025-09-26T14:32:59.095994,23.0,82.0,2296644131,733132570,566873,1358753,aggregate
2025-09-26T14:33:00.114464,12.4,82.7,2299970115,733217400,567406,1359838,aggregate
2025-09-26T14:33:01.143683,11.6,82.3,2302844374,733291207,567878,1360814,aggregate
2025-09-26T14:33:02.150014,6.5,82.2,2305828935,733370799,568428,1361830,aggregate
2025-09-26T14:33:03.174827,6.9,82.2,2308643696,733444591,568932,1362788,aggregate
2025-09-26T14:33:04.181590,9.8,82.2,2311674760,733516667,569458,1363762,aggregate
2025-09-26T14:33:05.215222,6.2,82.0,2314920087,733600273,570073,1364852,aggregate
2025-09-26T14:33:06.232796,5.9,82.0,2318314761,733683095,570681,1365971,aggregate
2025-09-26T14:33:07.266535,9.3,82.1,2322090968,733778212,571314,1367212,aggregate
2025-09-26T14:33:08.296996,6.7,82.1,2326009243,733873703,571959,1368447,aggregate
2025-09-26T14:33:09.312039,6.9,82.0,2329522681,733965061,572570,1369571,aggregate
2025-09-26T14:33:10.343288,9.1,81.3,2333285064,734057720,573198,1370772,aggregate
2025-09-26T14:33:11.358691,11.1,81.3,2336853378,734145050,573697,1371896,aggregate
2025-09-26T14:33:12.387877,14.6,81.4,2340823320,734237966,574280,1373129,aggregate
2025-09-26T14:33:13.416036,16.5,81.6,2344460472,734329433,574990,1374336,aggregate
2025-09-26T14:33:14.429676,11.2,81.6,2348024596,734424470,575628,1375554,aggregate
2025-09-26T14:33:15.444828,6.8,81.5,2351653929,734515320,576225,1376683,aggregate
2025-09-26T14:33:16.467765,3.9,81.5,2355257779,734602371,576782,1377827,aggregate
2025-09-26T14:33:17.482409,9.0,81.6,2359029593,734689642,577355,1378956,aggregate
2025-09-26T14:33:18.502081,7.2,80.9,2363055150,734788219,577877,1380229,aggregate
2025-09-26T14:33:19.529357,8.5,79.7,2365826868,734874119,578240,1381253,aggregate
2025-09-26T14:33:20.536895,8.7,79.0,2368037333,734939989,578580,1382097,aggregate
2025-09-26T14:33:21.556433,5.9,78.9,2370176350,735002850,578874,1382919,aggregate
2025-09-26T14:33:21.731887,1.5,78.8,2370188998,735008081,578877,1382969,aggregate
