ts,cpu_percent,ram_percent,bytes_sent,bytes_recv,packets_sent,packets_recv,nic
2025-09-26T14:10:40.716514,0.0,79.4,624453993,629025133,333262,756124,aggregate
2025-09-26T14:10:41.761131,31.3,79.7,624470956,629041757,333304,756162,aggregate
2025-09-26T14:10:42.778202,5.1,79.7,628639462,629201023,334051,757610,aggregate
2025-09-26T14:10:43.797428,5.7,79.7,631931094,629362702,335034,759589,aggregate
2025-09-26T14:10:44.839731,7.4,79.9,635490153,629524258,335590,761763,aggregate
2025-09-26T14:10:45.865264,7.8,80.0,639385667,629709736,336242,764007,aggregate
2025-09-26T14:10:46.883379,5.9,80.0,643198895,629855196,336799,765851,aggregate
2025-09-26T14:10:47.949095,7.1,80.2,646997967,629983605,337357,767431,aggregate
2025-09-26T14:10:48.964669,8.2,80.0,650737522,630092542,337995,768868,aggregate
2025-09-26T14:10:49.983513,12.3,80.2,654411912,630200854,338630,770310,aggregate
2025-09-26T14:10:50.997675,6.3,80.1,658703867,630322721,339244,771903,aggregate
2025-09-26T14:10:52.014396,6.9,80.2,661471736,630406258,339851,773007,aggregate
2025-09-26T14:10:53.032023,7.3,80.1,665896221,630531975,340551,774661,aggregate
2025-09-26T14:10:54.063315,7.5,80.0,668772188,630613204,341085,775712,aggregate
2025-09-26T14:10:55.095530,6.5,79.9,671015814,630677073,341558,776570,aggregate
2025-09-26T14:10:56.098166,8.2,79.9,675143571,630803078,342185,778071,aggregate
2025-09-26T14:10:57.115006,10.9,80.1,679708645,630934078,342753,779683,aggregate
2025-09-26T14:10:58.147851,8.0,80.0,683954312,631052922,343450,781177,aggregate
2025-09-26T14:10:59.179342,7.8,80.0,688105032,631163812,344165,782660,aggregate
2025-09-26T14:11:00.195313,6.0,80.1,692026919,631272773,344811,784051,aggregate
2025-09-26T14:11:01.210343,5.9,80.1,696657376,631400569,345533,785730,aggregate
2025-09-26T14:11:02.225463,7.2,80.0,701062695,631516948,346220,787272,aggregate
2025-09-26T14:11:03.258909,10.8,80.0,705869679,631645167,347029,788957,aggregate
2025-09-26T14:11:04.279755,9.3,80.0,709989362,631755344,347790,790429,aggregate
2025-09-26T14:11:05.308990,4.4,79.9,714142814,631880041,348455,791902,aggregate
2025-09-26T14:11:06.339503,7.8,80.0,718400413,631996950,349209,793421,aggregate
2025-09-26T14:11:07.356824,11.5,80.0,722653546,632115410,349965,794911,aggregate
2025-09-26T14:11:08.386307,6.9,80.0,726591093,632218184,350671,796260,aggregate
2025-09-26T14:11:09.394610,4.2,80.0,730344699,632316706,351279,797550,aggregate
2025-09-26T14:11:10.409947,7.4,78.9,733849687,632413063,351814,798755,aggregate
2025-09-26T14:11:11.439186,15.8,79.8,737912688,632516927,352441,800104,aggregate
2025-09-26T14:11:12.452203,19.2,80.1,741644199,632614950,353146,801419,aggregate
2025-09-26T14:11:13.468938,16.5,80.2,745474720,632719007,353837,802804,aggregate
2025-09-26T14:11:14.496872,23.8,80.6,749204691,632818291,354493,804089,aggregate
2025-09-26T14:11:15.511911,13.7,79.9,753153208,632934484,355187,805474,aggregate
2025-09-26T14:11:16.526504,15.7,79.9,756514124,633031224,355708,806673,aggregate
2025-09-26T14:11:17.542101,7.7,79.9,760026799,633104843,356048,807557,aggregate
2025-09-26T14:11:17.811499,12.6,79.8,760401163,633118813,356093,807705,aggregate
