file,blob,size_bytes,duration_s,retries,status,error
TEST DATA\images_1080p_samesize\4k-3840-x-2160-wallpapers-themefoxx (104).jpg,images_1080p//4k-3840-x-2160-wallpapers-themefoxx (104).jpg,359717,1.335639699944295,0,ok,
TEST DATA\images_1080p_samesize\4k-3840-x-2160-wallpapers-themefoxx (105).jpg,images_1080p//4k-3840-x-2160-wallpapers-themefoxx (105).jpg,636006,1.5012113999109715,0,ok,
TEST DATA\images_1080p_samesize\4k-3840-x-2160-wallpapers-themefoxx (101).jpg,images_1080p//4k-3840-x-2160-wallpapers-themefoxx (101).jpg,250952,1.7146521999966353,0,ok,
TEST DATA\images_1080p_samesize\4k-3840-x-2160-wallpapers-themefoxx (102).jpg,images_1080p//4k-3840-x-2160-wallpapers-themefoxx (102).jpg,488068,2.001674700062722,0,ok,
TEST DATA\images_1080p_samesize\4k-3840-x-2160-wallpapers-themefoxx (1).jpg,images_1080p//4k-3840-x-2160-wallpapers-themefoxx (1).jpg,202198,2.0322678999509662,0,ok,
TEST DATA\images_1080p_samesize\4k-3840-x-2160-wallpapers-themefoxx (100).jpg,images_1080p//4k-3840-x-2160-wallpapers-themefoxx (100).jpg,342951,2.1654458000557497,0,ok,
TEST DATA\images_1080p_samesize\4k-3840-x-2160-wallpapers-themefoxx (106).jpg,images_1080p//4k-3840-x-2160-wallpapers-themefoxx (106).jpg,549794,0.9276817000936717,0,ok,
TEST DATA\images_1080p_samesize\4k-3840-x-2160-wallpapers-themefoxx (108).jpg,images_1080p//4k-3840-x-2160-wallpapers-themefoxx (108).jpg,634830,0.5591608999529853,0,ok,
TEST DATA\images_1080p_samesize\4k-3840-x-2160-wallpapers-themefoxx (112).jpg,images_1080p//4k-3840-x-2160-wallpapers-themefoxx (112).jpg,215810,0.4152284999145195,0,ok,
TEST DATA\images_1080p_samesize\4k-3840-x-2160-wallpapers-themefoxx (111).jpg,images_1080p//4k-3840-x-2160-wallpapers-themefoxx (111).jpg,575192,0.521861599991098,0,ok,
TEST DATA\images_1080p_samesize\4k-3840-x-2160-wallpapers-themefoxx (110).jpg,images_1080p//4k-3840-x-2160-wallpapers-themefoxx (110).jpg,383986,0.6455385000444949,0,ok,
TEST DATA\images_1080p_samesize\4k-3840-x-2160-wallpapers-themefoxx (107).jpg,images_1080p//4k-3840-x-2160-wallpapers-themefoxx (107).jpg,221704,1.3165096000302583,0,ok,
