ts,cpu_percent,ram_percent,bytes_sent,bytes_recv,packets_sent,packets_recv,nic
2025-09-26T14:11:39.320889,0.0,80.7,760439731,633169986,356263,807847,aggregate
2025-09-26T14:11:40.351055,26.5,80.6,760723387,633220192,356339,807960,aggregate
2025-09-26T14:11:41.383874,5.7,80.5,765211358,633339569,356740,809209,aggregate
2025-09-26T14:11:42.386196,7.6,80.4,769749515,633500133,357359,811032,aggregate
2025-09-26T14:11:43.401056,10.1,80.4,774573664,633677222,357931,813058,aggregate
2025-09-26T14:11:44.451548,7.1,80.4,778159434,633805267,358352,814635,aggregate
2025-09-26T14:11:45.453467,8.1,80.4,781864335,633917166,358705,815988,aggregate
2025-09-26T14:11:46.501055,6.8,80.5,785440057,634040190,359278,817452,aggregate
2025-09-26T14:11:47.533868,9.4,80.4,789451334,634178591,359767,819032,aggregate
2025-09-26T14:11:48.547635,7.0,80.5,794192987,634315192,360223,820656,aggregate
2025-09-26T14:11:49.563004,7.3,80.5,798150770,634423621,360655,821890,aggregate
2025-09-26T14:11:50.595311,10.4,80.5,802779613,634535605,361077,823172,aggregate
2025-09-26T14:11:51.595946,7.7,80.6,807403875,634664413,361630,824616,aggregate
2025-09-26T14:11:52.613322,8.7,80.5,812178968,634785629,362158,826007,aggregate
2025-09-26T14:11:53.631897,6.9,80.4,816135401,634891285,362572,827192,aggregate
2025-09-26T14:11:54.664279,6.1,80.4,820612651,634998973,363030,828429,aggregate
2025-09-26T14:11:55.691955,8.3,80.4,824659282,635099961,363491,829577,aggregate
2025-09-26T14:11:56.716480,5.6,79.6,828768714,635201865,363968,830766,aggregate
2025-09-26T14:11:57.733910,17.5,80.5,833047574,635314671,364418,832018,aggregate
2025-09-26T14:11:58.749221,20.7,80.9,836938547,635412824,364841,833159,aggregate
2025-09-26T14:11:59.762987,9.7,80.8,840336933,635497638,365292,834140,aggregate
2025-09-26T14:12:00.790765,22.1,80.6,843719407,635588074,365681,835148,aggregate
2025-09-26T14:12:01.800978,5.6,80.8,846720211,635664450,366095,836030,aggregate
2025-09-26T14:12:02.828997,4.9,80.7,850025636,635746689,366483,836986,aggregate
2025-09-26T14:12:03.879156,7.2,80.5,853331069,635836392,366919,838005,aggregate
2025-09-26T14:12:04.881505,7.3,80.5,856730130,635920116,367351,839000,aggregate
2025-09-26T14:12:05.912077,8.5,80.6,860219055,636007682,367799,840072,aggregate
2025-09-26T14:12:06.929681,6.2,80.6,863914377,636099923,368219,841112,aggregate
2025-09-26T14:12:07.963311,8.3,80.6,867682080,636202256,368586,842207,aggregate
2025-09-26T14:12:08.980016,6.1,80.6,871275929,636292330,368934,843287,aggregate
2025-09-26T14:12:10.012884,6.6,80.6,875339806,636396025,369369,844434,aggregate
2025-09-26T14:12:11.028159,18.4,80.8,879457613,636506873,369824,845719,aggregate
2025-09-26T14:12:12.045541,10.3,80.7,883141746,636607627,370247,846885,aggregate
2025-09-26T14:12:13.077272,7.4,80.6,887187606,636717671,370616,848065,aggregate
2025-09-26T14:12:14.092739,6.0,80.7,890902476,636818397,371080,849237,aggregate
2025-09-26T14:12:15.121894,9.8,80.6,895114158,636933755,371575,850539,aggregate
2025-09-26T14:12:15.672651,11.3,80.4,896259195,636980615,371729,851005,aggregate
