ts,cpu_percent,ram_percent,bytes_sent,bytes_recv,packets_sent,packets_recv,nic
2025-09-24T15:06:29.866817,0.0,72.3,2883853425,991954181,1612473,1656374,aggregate
2025-09-24T15:06:30.899636,27.1,72.4,2883965463,991994315,1612542,1656446,aggregate
2025-09-24T15:06:31.946069,10.5,72.4,2887632378,992106395,1612824,1657481,aggregate
2025-09-24T15:06:32.957607,8.1,72.4,2891667948,992249389,1613098,1658974,aggregate
2025-09-24T15:06:33.971406,12.1,72.3,2895490378,992423621,1613577,1660417,aggregate
2025-09-24T15:06:35.009505,11.3,72.3,2899223545,992843292,1614157,1662284,aggregate
2025-09-24T15:06:36.025661,46.9,72.8,2902964849,993101034,1614862,1664062,aggregate
2025-09-24T15:06:37.055260,11.9,72.8,2906028349,993236925,1615268,1665440,aggregate
2025-09-24T15:06:38.070043,15.6,72.6,2910045013,993380411,1615721,1666861,aggregate
2025-09-24T15:06:39.098201,11.7,72.6,2913822850,993507411,1616186,1668071,aggregate
2025-09-24T15:06:40.141662,9.4,72.6,2917464985,993618253,1616632,1669217,aggregate
2025-09-24T15:06:41.168638,14.5,72.3,2921367965,993795599,1617098,1670427,aggregate
2025-09-24T15:06:42.185575,8.4,72.3,2925381107,993909828,1617519,1671536,aggregate
2025-09-24T15:06:43.202562,9.2,72.4,2928906906,994017201,1617901,1672629,aggregate
2025-09-24T15:06:44.230582,7.5,72.4,2932532147,994115523,1618332,1673654,aggregate
2025-09-24T15:06:45.252903,8.0,72.2,2936094890,994221291,1618675,1674705,aggregate
2025-09-24T15:06:46.296750,12.0,72.1,2940080187,994332943,1619022,1675820,aggregate
2025-09-24T15:06:47.312173,4.4,72.1,2943882809,994445958,1619334,1676905,aggregate
2025-09-24T15:06:48.350849,8.4,72.1,2947125624,994556096,1619600,1677972,aggregate
2025-09-24T15:06:48.567023,8.8,72.0,2947261936,994567709,1619615,1678046,aggregate
