ts,cpu_percent,ram_percent,bytes_sent,bytes_recv,packets_sent,packets_recv,nic
2025-09-26T14:31:39.517724,0.0,80.3,2098952304,727081066,539154,1292978,aggregate
2025-09-26T14:31:40.546530,27.8,80.4,2099021293,727137691,539218,1293061,aggregate
2025-09-26T14:31:41.549696,6.6,80.5,2103494150,727277080,539902,1294501,aggregate
2025-09-26T14:31:42.583026,4.6,80.5,2107544179,727437709,540370,1296322,aggregate
2025-09-26T14:31:43.603025,7.5,80.5,2111489176,727584549,540839,1297964,aggregate
2025-09-26T14:31:44.636646,9.1,80.4,2115687042,727701124,541307,1299301,aggregate
2025-09-26T14:31:45.656242,5.8,80.3,2119090466,727802706,541712,1300481,aggregate
2025-09-26T14:31:46.674603,4.6,80.4,2122996941,727901397,542126,1301646,aggregate
2025-09-26T14:31:47.691590,9.2,80.5,2126370866,728001474,542557,1302876,aggregate
2025-09-26T14:31:48.708227,9.7,80.6,2130123873,728105406,542914,1303955,aggregate
2025-09-26T14:31:49.730006,6.7,80.5,2133243019,728185546,543363,1304919,aggregate
2025-09-26T14:31:50.757484,6.2,80.5,2136531354,728283577,543755,1305995,aggregate
2025-09-26T14:31:51.794086,6.1,80.6,2140106141,728380041,544160,1307085,aggregate
2025-09-26T14:31:52.837142,5.7,80.6,2143457299,728468896,544531,1308047,aggregate
2025-09-26T14:31:53.845896,6.6,80.4,2146688254,728552938,544927,1308965,aggregate
2025-09-26T14:31:54.862025,7.0,80.5,2150165229,728637379,545326,1309922,aggregate
2025-09-26T14:31:55.879987,6.7,80.4,2153381033,728720117,545717,1310849,aggregate
2025-09-26T14:31:56.913596,10.8,79.6,2156873105,728805224,546135,1311813,aggregate
2025-09-26T14:31:57.927377,13.7,80.9,2160126274,728890417,546522,1312718,aggregate
2025-09-26T14:31:58.946238,17.3,80.7,2163573518,728975099,547007,1313685,aggregate
2025-09-26T14:31:59.962116,12.0,82.2,2166984122,729060485,547427,1314677,aggregate
2025-09-26T14:32:00.979940,10.1,80.9,2170153610,729140897,547833,1315574,aggregate
2025-09-26T14:32:01.995373,6.8,80.8,2173423297,729226558,548239,1316537,aggregate
2025-09-26T14:32:03.013989,4.6,80.9,2176768433,729308933,548662,1317506,aggregate
2025-09-26T14:32:04.054686,7.3,80.7,2180227418,729395741,549079,1318510,aggregate
2025-09-26T14:32:05.062275,6.8,80.6,2183863389,729495177,549513,1319601,aggregate
2025-09-26T14:32:06.076386,9.6,80.6,2186995920,729574765,549960,1320553,aggregate
2025-09-26T14:32:07.090005,13.9,80.7,2190145659,729652433,550322,1321449,aggregate
2025-09-26T14:32:08.105808,8.5,80.7,2193215099,729731280,550688,1322372,aggregate
2025-09-26T14:32:09.121680,11.2,80.7,2196731518,729821520,551188,1323374,aggregate
2025-09-26T14:32:10.162751,9.0,80.6,2199800851,729901741,551569,1324299,aggregate
2025-09-26T14:32:11.169966,4.8,80.7,2203128290,729986491,551998,1325288,aggregate
2025-09-26T14:32:12.186601,4.5,80.6,2206147472,730064620,552366,1326186,aggregate
2025-09-26T14:32:13.206758,9.1,80.7,2209038256,730142317,552785,1327056,aggregate
2025-09-26T14:32:14.226132,7.3,80.5,2212186077,730343631,553026,1328052,aggregate
2025-09-26T14:32:15.244173,5.0,80.6,2215416763,730431151,553338,1329048,aggregate
2025-09-26T14:32:16.274119,4.4,80.5,2218370976,730502064,553598,1329914,aggregate
2025-09-26T14:32:17.286078,6.3,80.6,2221287046,730586683,553867,1330805,aggregate
2025-09-26T14:32:18.305699,5.9,80.6,2224309025,730677105,554242,1331729,aggregate
2025-09-26T14:32:19.340505,4.6,80.6,2226998564,730752485,554619,1332575,aggregate
2025-09-26T14:32:20.358902,4.9,80.7,2229614639,730825086,554954,1333412,aggregate
2025-09-26T14:32:21.383085,7.5,80.7,2232772884,730905674,555308,1334295,aggregate
2025-09-26T14:32:22.045650,6.0,80.6,2234037502,730955743,555493,1334826,aggregate
