ts,cpu_percent,ram_percent,bytes_sent,bytes_recv,packets_sent,packets_recv,nic
2025-09-05T18:06:17.571500,0.0,76.3,189037738,765485814,166512,1530263,aggregate
2025-09-05T18:06:18.599146,24.7,76.3,189041164,765509943,166531,1530332,aggregate
2025-09-05T18:06:19.629808,12.8,76.4,195412083,765812136,166931,1534031,aggregate
2025-09-05T18:06:20.657803,11.8,76.4,202692906,766141908,167312,1538916,aggregate
2025-09-05T18:06:21.674326,11.2,76.4,209647047,766426571,167664,1542912,aggregate
2025-09-05T18:06:22.700621,9.9,76.2,217216769,766654755,168025,1545737,aggregate
2025-09-05T18:06:23.723721,10.4,76.3,224984118,766894676,168412,1548792,aggregate
2025-09-05T18:06:24.744048,12.2,76.0,232582999,767121185,168806,1551693,aggregate
2025-09-05T18:06:25.769731,20.4,76.6,239609293,767332456,169150,1554489,aggregate
2025-09-05T18:06:26.783314,19.0,76.7,247077586,767556401,169530,1557325,aggregate
