ts,cpu_percent,ram_percent,bytes_sent,bytes_recv,packets_sent,packets_recv,nic
2025-09-25T20:25:27.961215,0.0,81.2,59255563,253427673,125226,241583,aggregate
2025-09-25T20:25:28.996083,26.9,81.3,59267114,253469090,125278,241647,aggregate
2025-09-25T20:25:30.011882,3.9,81.3,61247212,253571229,125550,242213,aggregate
2025-09-25T20:25:31.039089,2.3,81.4,62002074,253635279,125681,242764,aggregate
2025-09-25T20:25:33.821234,13.5,81.7,65217007,253780143,126023,244231,aggregate
2025-09-25T20:25:34.848537,10.3,82.9,66276621,253833844,126181,244746,aggregate
2025-09-25T20:25:35.852807,21.7,81.7,66276778,253834165,126183,244749,aggregate
2025-09-25T20:25:37.584834,6.5,81.7,68400783,253908727,126486,245605,aggregate
2025-09-25T20:25:38.586490,6.9,81.5,70792001,253998750,126762,246469,aggregate
2025-09-25T20:25:39.602809,3.3,81.6,73161243,254091876,127109,247497,aggregate
2025-09-25T20:25:40.632518,4.3,81.6,75876268,254199713,127371,248636,aggregate
2025-09-25T20:25:41.634338,5.4,81.4,77886937,254283186,127629,249485,aggregate
2025-09-25T20:25:42.659808,3.1,81.3,80120812,254361642,127907,250304,aggregate
2025-09-25T20:25:43.680887,3.3,81.3,82662182,254433873,128243,251061,aggregate
2025-09-25T20:25:44.712688,13.1,81.2,85079722,254511979,128531,251871,aggregate
2025-09-25T20:25:45.727334,7.5,81.1,87361662,254592803,128773,252660,aggregate
2025-09-25T20:25:46.756690,4.1,81.3,89575481,254660802,129098,253403,aggregate
2025-09-25T20:25:47.773793,4.6,81.3,91702607,254739510,129373,254135,aggregate
2025-09-25T20:25:48.790097,5.1,81.3,94127047,254811732,129672,254943,aggregate
2025-09-25T20:25:49.806235,5.1,81.3,96419665,254900514,129935,255738,aggregate
2025-09-25T20:25:50.821089,5.5,81.3,98514947,254970615,130194,256444,aggregate
2025-09-25T20:25:51.836925,5.5,81.2,100926819,255047247,130450,257193,aggregate
2025-09-25T20:25:52.865024,3.7,81.3,103405216,255126087,130704,257947,aggregate
2025-09-25T20:25:53.880597,4.5,81.3,105685672,255206812,130948,258673,aggregate
